Count,Agent Name,Description,Severity Level
5225,Subhankar-Virtualbox,CVE-2023-0433 affects vim-common,
5226,Subhankar-Virtualbox,CVE-2020-17541 affects libjpeg-turbo8,
5227,Subhankar-Virtualbox,CVE-2023-46246 affects vim-common,
5228,Subhankar-Virtualbox,CVE-2023-46246 affects vim-tiny,
5229,Subhankar-Virtualbox,CVE-2023-21935 affects libmysqlclient21,
5230,Subhankar-Virtualbox,CVE-2022-21641 affects libmysqlclient21,
5231,Subhankar-Virtualbox,CVE-2023-38470 affects libavahi-ui-gtk3-0,
5232,Subhankar-Virtualbox,CVE-2023-38471 affects avahi-daemon,
5233,Subhankar-Virtualbox,CVE-2023-38471 affects avahi-utils,
5234,Subhankar-Virtualbox,CVE-2023-38471 affects libavahi-common-data,
5235,Subhankar-Virtualbox,CVE-2023-38471 affects libavahi-common3,
5236,Subhankar-Virtualbox,CVE-2023-38472 affects avahi-daemon,
5237,Subhankar-Virtualbox,CVE-2023-38472 affects libavahi-common3,
5238,Subhankar-Virtualbox,CVE-2023-38472 affects libavahi-ui-gtk3-0,
5239,Subhankar-Virtualbox,CVE-2023-38473 affects avahi-utils,
5240,Subhankar-Virtualbox,CVE-2023-38473 affects libavahi-client3,
5241,Subhankar-Virtualbox,CVE-2023-38473 affects libavahi-ui-gtk3-0,
5242,Subhankar-Virtualbox,CVE-2023-4578 affects thunderbird,
5243,Subhankar-Virtualbox,CVE-2018-7738 affects bsdutils,
5244,Subhankar-Virtualbox,CVE-2023-21980 affects libmysqlclient21,
5245,Subhankar-Virtualbox,CVE-2022-1586 affects libpcre2-32-0,
5246,Subhankar-Virtualbox,CVE-2023-21982 affects libmysqlclient21,
5247,Subhankar-Virtualbox,CVE-2022-3140 affects libunoloader-java,
5248,Subhankar-Virtualbox,CVE-2022-3140 affects python3-uno,
5249,Subhankar-Virtualbox,CVE-2022-3140 affects uno-libs-private,
5250,Subhankar-Virtualbox,CVE-2022-3140 affects ure,
5251,Subhankar-Virtualbox,CVE-2022-34479 affects thunderbird-gnome-support,
5252,Subhankar-Virtualbox,CVE-2023-22065 affects libmysqlclient21,
5253,Subhankar-Virtualbox,CVE-2022-29824 affects libxml2,
5254,Subhankar-Virtualbox,CVE-2022-3094 affects bind9-host,
5255,Subhankar-Virtualbox,CVE-2022-3094 affects bind9-libs,
5256,Subhankar-Virtualbox,CVE-2022-3099 affects vim-common,
5257,Subhankar-Virtualbox,CVE-2023-6212 affects thunderbird,
5258,Subhankar-Virtualbox,CVE-2023-6212 affects thunderbird-gnome-support,
5259,Subhankar-Virtualbox,CVE-2021-4192 affects vim-tiny,
5260,Subhankar-Virtualbox,CVE-2022-1968 affects vim-common,
5261,Subhankar-Virtualbox,CVE-2022-1968 affects vim-tiny,
5262,Subhankar-Virtualbox,CVE-2022-31736 affects thunderbird,
5263,Subhankar-Virtualbox,CVE-2022-31737 affects thunderbird,
5264,Subhankar-Virtualbox,CVE-2022-31738 affects thunderbird-gnome-support,
5265,Subhankar-Virtualbox,CVE-2022-1355 affects libtiff5,
5266,Subhankar-Virtualbox,CVE-2022-21517 affects libmysqlclient21,
5267,Subhankar-Virtualbox,CVE-2023-2603 affects libpam-cap,
5268,Subhankar-Virtualbox,CVE-2022-42823 affects gir1.2-javascriptcoregtk-4.0,
5269,Subhankar-Virtualbox,CVE-2022-42824 affects gir1.2-javascriptcoregtk-4.0,
5270,Subhankar-Virtualbox,CVE-2022-42826 affects gir1.2-javascriptcoregtk-4.0,
5271,Subhankar-Virtualbox,CVE-2022-42826 affects gir1.2-webkit2-4.0,
5272,Subhankar-Virtualbox,CVE-2022-42826 affects libjavascriptcoregtk-4.0-18,
5273,Subhankar-Virtualbox,CVE-2022-42826 affects libwebkit2gtk-4.0-37,
5274,Subhankar-Virtualbox,CVE-2023-37327 affects gstreamer1.0-pulseaudio,
5275,Subhankar-Virtualbox,CVE-2023-37327 affects libgstreamer-plugins-good1.0-0,
5276,Subhankar-Virtualbox,CVE-2022-39176 affects libbluetooth3,
5277,Subhankar-Virtualbox,CVE-2022-39177 affects bluez-cups,
5278,Subhankar-Virtualbox,CVE-2023-4693 affects grub-pc-bin,
5279,Subhankar-Virtualbox,CVE-2023-4693 affects grub2-common,
5280,Subhankar-Virtualbox,CVE-2023-5616 affects gnome-control-center,
5281,Subhankar-Virtualbox,CVE-2023-5616 affects gnome-control-center-faces,
5282,Subhankar-Virtualbox,CVE-2023-1523 affects snapd,
5283,Subhankar-Virtualbox,CVE-2021-37750 affects libgssapi-krb5-2,
5284,Subhankar-Virtualbox,CVE-2021-37750 affects libkrb5support0,
5285,Subhankar-Virtualbox,CVE-2022-37434 affects zlib1g,
5286,Subhankar-Virtualbox,CVE-2020-25632 affects grub-common,
5287,Subhankar-Virtualbox,CVE-2021-40716 affects libexempi8,
5288,Subhankar-Virtualbox,CVE-2022-1097 affects thunderbird,
5289,Subhankar-Virtualbox,CVE-2022-1097 affects thunderbird-gnome-support,
5290,Subhankar-Virtualbox,CVE-2022-2571 affects xxd,
5291,Subhankar-Virtualbox,CVE-2021-44758 affects libheimbase1-heimdal,
5292,Subhankar-Virtualbox,CVE-2021-44758 affects libheimntlm0-heimdal,
5293,Subhankar-Virtualbox,CVE-2021-44758 affects libhx509-5-heimdal,
5294,Subhankar-Virtualbox,CVE-2021-44758 affects libroken18-heimdal,
5295,Subhankar-Virtualbox,CVE-2021-3670 affects libwbclient0,
5296,Subhankar-Virtualbox,CVE-2021-3670 affects python3-ldb,
5297,Subhankar-Virtualbox,CVE-2021-3670 affects samba-libs,
5298,Subhankar-Virtualbox,CVE-2023-38546 affects libcurl3-gnutls,
5299,Subhankar-Virtualbox,CVE-2021-3671 affects libasn1-8-heimdal,
5300,Subhankar-Virtualbox,CVE-2021-3671 affects libheimntlm0-heimdal,
5301,Subhankar-Virtualbox,CVE-2023-43786 affects libxpm4,
5302,Subhankar-Virtualbox,CVE-2023-43787 affects libxpm4,
5303,Subhankar-Virtualbox,CVE-2023-4806 affects libc-bin,
5304,Subhankar-Virtualbox,CVE-2023-43788 affects libxpm4,
5305,Subhankar-Virtualbox,CVE-2022-39236 affects thunderbird,
5306,Subhankar-Virtualbox,CVE-2022-39236 affects thunderbird-gnome-support,
5307,Subhankar-Virtualbox,CVE-2022-0891 affects libtiff5,
5308,Subhankar-Virtualbox,CVE-2024-20970 affects libmysqlclient21,
5309,Subhankar-Virtualbox,CVE-2024-20971 affects libmysqlclient21,
5310,Subhankar-Virtualbox,CVE-2024-20974 affects libmysqlclient21,
5311,Subhankar-Virtualbox,CVE-2024-20977 affects libmysqlclient21,
5312,Subhankar-Virtualbox,CVE-2024-20978 affects libmysqlclient21,
5313,Subhankar-Virtualbox,CVE-2023-0054 affects vim-tiny,
5314,Subhankar-Virtualbox,CVE-2023-4091 affects libsmbclient,
5315,Subhankar-Virtualbox,CVE-2022-1154 affects xxd,
5316,Subhankar-Virtualbox,CVE-2022-27781 affects libcurl3-gnutls,
5317,Subhankar-Virtualbox,CVE-2022-27782 affects libcurl3-gnutls,
5318,Subhankar-Virtualbox,CVE-2023-32643 affects libglib2.0-0,
5319,Subhankar-Virtualbox,CVE-2023-32643 affects libglib2.0-data,
5320,Subhankar-Virtualbox,CVE-2022-42010 affects dbus-x11,
5321,Subhankar-Virtualbox,CVE-2022-42010 affects libdbus-1-3,
5322,Subhankar-Virtualbox,CVE-2022-42011 affects dbus-x11,
5323,Subhankar-Virtualbox,CVE-2022-42011 affects libdbus-1-3,
5324,Subhankar-Virtualbox,CVE-2022-42012 affects dbus-x11,
5325,Subhankar-Virtualbox,CVE-2022-42012 affects libdbus-1-3,
5326,Subhankar-Virtualbox,CVE-2021-3671 affects libwind0-heimdal,
5327,Subhankar-Virtualbox,CVE-2023-28322 affects libcurl3-gnutls,
5328,Subhankar-Virtualbox,CVE-2021-20225 affects grub-pc,
5329,Subhankar-Virtualbox,CVE-2021-20225 affects grub-pc-bin,
5330,Subhankar-Virtualbox,CVE-2021-31871 affects klibc-utils,
5331,Subhankar-Virtualbox,CVE-2021-31872 affects klibc-utils,
5332,Subhankar-Virtualbox,CVE-2021-31872 affects libklibc,
5333,Subhankar-Virtualbox,CVE-2021-36222 affects libgssapi-krb5-2,
5334,Subhankar-Virtualbox,CVE-2021-36222 affects libkrb5support0,
5335,Subhankar-Virtualbox,CVE-2023-1981 affects avahi-daemon,
5336,Subhankar-Virtualbox,CVE-2023-1981 affects libavahi-common-data,
5337,Subhankar-Virtualbox,CVE-2023-1981 affects libavahi-glib1,
5338,Subhankar-Virtualbox,CVE-2023-2908 affects libtiff5,
5339,Subhankar-Virtualbox,CVE-2022-2526 affects libnss-systemd,
5340,Subhankar-Virtualbox,CVE-2022-22637 affects gir1.2-javascriptcoregtk-4.0,
5341,Subhankar-Virtualbox,CVE-2022-22589 affects gir1.2-webkit2-4.0,
5342,Subhankar-Virtualbox,CVE-2022-0685 affects vim-common,
5343,Subhankar-Virtualbox,CVE-2022-0685 affects xxd,
5344,Subhankar-Virtualbox,CVE-2023-44446 affects gstreamer1.0-gtk3,
5345,Subhankar-Virtualbox,CVE-2023-44446 affects gstreamer1.0-plugins-good,
5346,Subhankar-Virtualbox,CVE-2024-0229 affects xserver-xephyr,
5347,Subhankar-Virtualbox,CVE-2021-27645 affects libc-bin,
5348,Subhankar-Virtualbox,CVE-2022-2125 affects xxd,
5349,Subhankar-Virtualbox,CVE-2022-2126 affects vim-common,
5350,Subhankar-Virtualbox,CVE-2022-2126 affects xxd,
5351,Subhankar-Virtualbox,CVE-2022-2127 affects libwbclient0,
5352,Subhankar-Virtualbox,CVE-2022-24713 affects thunderbird,
5353,Subhankar-Virtualbox,CVE-2022-2129 affects vim-tiny,
5354,Subhankar-Virtualbox,CVE-2017-9937 affects libjbig0,
5355,Subhankar-Virtualbox,CVE-2021-3782 affects libwayland-cursor0,
5356,Subhankar-Virtualbox,CVE-2022-3550 affects xserver-xorg-legacy,
5357,Subhankar-Virtualbox,CVE-2022-3551 affects xserver-xorg-legacy,
5358,Subhankar-Virtualbox,CVE-2022-45410 affects thunderbird-gnome-support,
5359,Subhankar-Virtualbox,CVE-2022-0943 affects vim-tiny,
5360,Subhankar-Virtualbox,CVE-2023-43786 affects libx11-data,
5361,Subhankar-Virtualbox,CVE-2022-28652 affects python3-problem-report,
5362,Subhankar-Virtualbox,CVE-2022-28654 affects python3-apport,
5363,Subhankar-Virtualbox,CVE-2023-38559 affects ghostscript,
5364,Subhankar-Virtualbox,CVE-2023-38559 affects libgs9-common,
5365,Subhankar-Virtualbox,CVE-2022-28655 affects apport,
5366,Subhankar-Virtualbox,CVE-2022-28657 affects apport-gtk,
5367,Subhankar-Virtualbox,CVE-2022-28657 affects python3-apport,
5368,Subhankar-Virtualbox,CVE-2022-28657 affects python3-problem-report,
5369,Subhankar-Virtualbox,CVE-2022-28658 affects python3-problem-report,
5370,Subhankar-Virtualbox,CVE-2021-20233 affects grub-pc,
5371,Subhankar-Virtualbox,CVE-2021-20233 affects grub-pc-bin,
5372,Subhankar-Virtualbox,CVE-2023-33460 affects libyajl2,
5373,Subhankar-Virtualbox,CVE-2020-14372 affects grub-common,
5374,Subhankar-Virtualbox,CVE-2020-14372 affects grub-pc-bin,
5375,Subhankar-Virtualbox,CVE-2023-0614 affects libsmbclient,
5376,Subhankar-Virtualbox,CVE-2023-0614 affects libwbclient0,
5377,Subhankar-Virtualbox,CVE-2023-0614 affects samba-libs,
5378,Subhankar-Virtualbox,CVE-2023-0616 affects thunderbird,
5379,Subhankar-Virtualbox,CVE-2023-0616 affects thunderbird-gnome-support,
5380,Subhankar-Virtualbox,CVE-2022-4883 affects libxpm4,
5381,Subhankar-Virtualbox,CVE-2022-26305 affects libjuh-java,
5382,Subhankar-Virtualbox,CVE-2022-26305 affects libreoffice-gnome,
5383,Subhankar-Virtualbox,CVE-2022-26305 affects libreoffice-help-common,
5384,Subhankar-Virtualbox,CVE-2022-26305 affects libreoffice-impress,
5385,Subhankar-Virtualbox,CVE-2022-26305 affects libreoffice-math,
5386,Subhankar-Virtualbox,CVE-2022-42929 affects thunderbird,
5387,Subhankar-Virtualbox,CVE-2022-2320 affects xserver-common,
5388,Subhankar-Virtualbox,CVE-2022-2320 affects xserver-xephyr,
5389,Subhankar-Virtualbox,CVE-2022-2320 affects xserver-xorg-core,
5390,Subhankar-Virtualbox,CVE-2023-1170 affects vim-tiny,
5391,Subhankar-Virtualbox,CVE-2022-2881 affects bind9-host,
5392,Subhankar-Virtualbox,CVE-2022-2881 affects bind9-libs,
5393,Subhankar-Virtualbox,CVE-2023-47038 affects perl-base,
5394,Subhankar-Virtualbox,CVE-2023-47038 affects perl-modules-5.30,
5395,Subhankar-Virtualbox,CVE-2021-3981 affects grub-pc,
5396,Subhankar-Virtualbox,CVE-2021-3981 affects grub-pc-bin,
5397,Subhankar-Virtualbox,CVE-2023-22110 affects libmysqlclient21,
5398,Subhankar-Virtualbox,CVE-2022-34526 affects libtiff5,
5399,Subhankar-Virtualbox,CVE-2023-22113 affects libmysqlclient21,
5400,Subhankar-Virtualbox,CVE-2023-22115 affects libmysqlclient21,
5401,Subhankar-Virtualbox,CVE-2013-4235 affects passwd,
5402,Subhankar-Virtualbox,CVE-2022-3140 affects fonts-opensymbol,
5403,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-calc,
5404,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-common,
5405,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-draw,
5406,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-gnome,
5407,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-help-common,
5408,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-ogltrans,
5409,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-pdfimport,
5410,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-style-colibre,
5411,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-style-tango,
5412,Subhankar-Virtualbox,CVE-2022-3140 affects libreoffice-writer,
5413,Subhankar-Virtualbox,CVE-2022-3140 affects libridl-java,
5414,Subhankar-Virtualbox,CVE-2022-3140 affects libuno-sal3,
5415,Subhankar-Virtualbox,CVE-2023-37328 affects libgstreamer-plugins-good1.0-0,
5416,Subhankar-Virtualbox,CVE-2023-37329 affects gstreamer1.0-plugins-good,
5417,Subhankar-Virtualbox,CVE-2023-37329 affects libgstreamer-plugins-good1.0-0,
5418,Subhankar-Virtualbox,CVE-2023-5169 affects thunderbird-gnome-support,
5419,Subhankar-Virtualbox,CVE-2022-2226 affects thunderbird,
5420,Subhankar-Virtualbox,CVE-2022-2226 affects thunderbird-gnome-support,
5421,Subhankar-Virtualbox,CVE-2022-3705 affects vim-common,
5422,Subhankar-Virtualbox,CVE-2022-44640 affects libgssapi3-heimdal,
5423,Subhankar-Virtualbox,CVE-2022-2175 affects vim-common,
5424,Subhankar-Virtualbox,CVE-2023-22015 affects libmysqlclient21,
5425,Subhankar-Virtualbox,CVE-2023-28486 affects sudo,
5426,Subhankar-Virtualbox,CVE-2022-39283 affects libwinpr2-2,
5427,Subhankar-Virtualbox,CVE-2023-5721 affects thunderbird,
5428,Subhankar-Virtualbox,CVE-2022-1304 affects e2fsprogs,
5429,Subhankar-Virtualbox,CVE-2023-5724 affects thunderbird,
5430,Subhankar-Virtualbox,CVE-2023-5725 affects thunderbird,
5431,Subhankar-Virtualbox,CVE-2023-25742 affects thunderbird,
5432,Subhankar-Virtualbox,CVE-2019-16707 affects libhunspell-1.7-0,
5433,Subhankar-Virtualbox,CVE-2023-25435 affects libtiff5,
5434,Subhankar-Virtualbox,CVE-2022-44792 affects libsnmp35,
5435,Subhankar-Virtualbox,CVE-2018-14628 affects libsmbclient,
5436,Subhankar-Virtualbox,CVE-2018-14628 affects libwbclient0,
5437,Subhankar-Virtualbox,CVE-2023-29550 affects thunderbird-gnome-support,
5438,Subhankar-Virtualbox,CVE-2022-26700 affects libwebkit2gtk-4.0-37,
5439,Subhankar-Virtualbox,CVE-2023-23599 affects thunderbird-gnome-support,
5440,Subhankar-Virtualbox,CVE-2022-26709 affects gir1.2-javascriptcoregtk-4.0,
5441,Subhankar-Virtualbox,CVE-2022-26709 affects gir1.2-webkit2-4.0,
5442,Subhankar-Virtualbox,CVE-2023-46218 affects libcurl3-gnutls,
5443,Subhankar-Virtualbox,CVE-2022-3515 affects libksba8,
5444,Subhankar-Virtualbox,CVE-2022-22759 affects thunderbird-gnome-support,
5445,Subhankar-Virtualbox,CVE-2021-3695 affects grub2-common,
5446,Subhankar-Virtualbox,CVE-2022-0907 affects libtiff5,
5447,Subhankar-Virtualbox,CVE-2021-3697 affects grub2-common,
5448,Subhankar-Virtualbox,CVE-2022-0909 affects libtiff5,
5449,Subhankar-Virtualbox,CVE-2018-10756 affects transmission-gtk,
5450,Subhankar-Virtualbox,CVE-2023-26604 affects libpam-systemd,
5451,Subhankar-Virtualbox,CVE-2023-26604 affects libsystemd0,
5452,Subhankar-Virtualbox,CVE-2022-1725 affects vim-tiny,
5453,Subhankar-Virtualbox,CVE-2023-40474 affects gstreamer1.0-gtk3,
5454,Subhankar-Virtualbox,CVE-2023-40475 affects gstreamer1.0-plugins-good,
5455,Subhankar-Virtualbox,CVE-2023-40475 affects gstreamer1.0-pulseaudio,
5456,Subhankar-Virtualbox,CVE-2023-40475 affects libgstreamer-plugins-good1.0-0,
5457,Subhankar-Virtualbox,CVE-2022-4283 affects xserver-xorg-core,
5458,Subhankar-Virtualbox,CVE-2022-4283 affects xwayland,
5459,Subhankar-Virtualbox,CVE-2023-4050 affects thunderbird-gnome-support,
5460,Subhankar-Virtualbox,CVE-2023-4055 affects thunderbird,
5461,Subhankar-Virtualbox,CVE-2023-4055 affects thunderbird-gnome-support,
5462,Subhankar-Virtualbox,CVE-2023-4057 affects thunderbird-gnome-support,
5463,Subhankar-Virtualbox,CVE-2023-20592 affects amd64-microcode,
5464,Subhankar-Virtualbox,CVE-2022-1674 affects xxd,
5465,Subhankar-Virtualbox,CVE-2023-5535 affects vim-tiny,
5466,Subhankar-Virtualbox,CVE-2022-37966 affects samba-libs,
5467,Subhankar-Virtualbox,CVE-2022-37967 affects samba-libs,
5468,Subhankar-Virtualbox,CVE-2022-32923 affects libjavascriptcoregtk-4.0-18,
5469,Subhankar-Virtualbox,CVE-2022-32923 affects libwebkit2gtk-4.0-37,
5470,Subhankar-Virtualbox,CVE-2023-1393 affects xserver-common,
5471,Subhankar-Virtualbox,CVE-2022-3970 affects libtiff5,
5472,Subhankar-Virtualbox,CVE-2022-38784 affects libpoppler97,
5473,Subhankar-Virtualbox,CVE-2023-38469 affects libavahi-common3,
5474,Subhankar-Virtualbox,CVE-2023-38469 affects libavahi-glib1,
5475,Subhankar-Virtualbox,CVE-2022-38177 affects bind9-host,
5476,Subhankar-Virtualbox,CVE-2023-3138 affects libx11-6,
5477,Subhankar-Virtualbox,CVE-2022-46700 affects gir1.2-webkit2-4.0,
5478,Subhankar-Virtualbox,CVE-2022-46700 affects libjavascriptcoregtk-4.0-18,
5479,Subhankar-Virtualbox,CVE-2022-46705 affects gir1.2-javascriptcoregtk-4.0,
5480,Subhankar-Virtualbox,CVE-2022-46705 affects gir1.2-webkit2-4.0,
5481,Subhankar-Virtualbox,CVE-2022-46705 affects libjavascriptcoregtk-4.0-18,
5482,Subhankar-Virtualbox,CVE-2020-21890 affects ghostscript,
5483,Subhankar-Virtualbox,CVE-2020-16156 affects perl,
5484,Subhankar-Virtualbox,CVE-2022-39046 affects libc-bin,
5485,Subhankar-Virtualbox,CVE-2022-1621 affects vim-common,
5486,Subhankar-Virtualbox,CVE-2022-1621 affects xxd,
5487,Subhankar-Virtualbox,CVE-2023-34241 affects cups,
5488,Subhankar-Virtualbox,CVE-2023-34241 affects cups-core-drivers,
5489,Subhankar-Virtualbox,CVE-2023-34241 affects cups-ppdc,
5490,Subhankar-Virtualbox,CVE-2023-34241 affects cups-server-common,
5491,Subhankar-Virtualbox,CVE-2023-34241 affects libcups2,
5492,Subhankar-Virtualbox,CVE-2023-34241 affects libcupsimage2,
5493,telaverge,PAM: Login session opened.,4.0
5494,telaverge,sshd: authentication success.,8.8
5495,Subhankar-Virtualbox,Listened ports status (netstat) changed (new port opened or closed).,3.5
5496,telaverge,PAM: Login session opened.,4.0
5497,telaverge,PAM: Login session opened.,4.0
5498,Subhankar-Virtualbox,PAM: Login session closed.,2.3
5499,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure nosuid option set on /var partition.,
5500,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure separate partition exists for /var/tmp.,
5501,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure nosuid option set on /var/tmp partition.,
5502,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure separate partition exists for /var/log.,
5503,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure nodev option set on /var/tmp partition.,
5504,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure noexec option set on /var/log partition.,
5505,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure separate partition exists for /home.,
5506,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure nosuid option set on /home partition.,
5507,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure AIDE is installed.,
5508,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure message of the day is configured properly.,
5509,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure all AppArmor Profiles are enforcing.,
5510,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure nodev option set on /home partition.,
5511,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure all AppArmor Profiles are in enforce or complain mode.,
5512,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure prelink is not installed.,
5513,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure XDCMP is not enabled.,
5514,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure chrony is enabled and running.,
5515,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure systemd-timesyncd is enabled and running.,
5516,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure ntp is enabled and running.,
5517,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure ntp is running as user ntp.,
5518,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure NFS is not installed.,
5519,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure DNS Server is not installed.,
5520,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure LDAP server is not installed.,
5521,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure HTTP server is not installed.,
5522,ekaghni,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure IMAP and POP3 server are not installed.,
